section,group,row,label,year_start,year_end,continues_left,continues_right,uncertain,is_layout,color,note,link
South Asia,Nepal,541,Karnat dynasty,1098,1324,False,False,False,False,#D2DBE5,,
South Asia,Nepal,541,Kallala dynasty,1404,1788,False,False,False,False,#D2DBE5,,
South Asia,Nepal,541,Bhandarkhal massacre,1806,1808,False,False,False,False,#E6B9B8,,
South Asia,Nepal,541,Back to the Village National Campaign,1966,1974,False,False,False,False,#B9CDE5,,
South Asia,Nepal,543,Gopala dynasty,-1400,-896,False,False,False,False,#B9CDE5,,
South Asia,Nepal,543,Kirati dynasty,-800,204,False,False,False,False,#B9CDE5,,
South Asia,Nepal,543,Chand kings (c. 12th century – 1790),1128,1790,False,False,False,False,#B9CDE5,,
South Asia,Nepal,543,Gurkha–Sikh War,1808,1810,False,False,False,False,#E6B9B8,,
South Asia,Nepal,545,Mahisapala dynasty,-896,-800,False,False,False,False,#B9CDE5,,
South Asia,Nepal,545,Three Kingdoms,1466,1478,False,False,False,False,#D9D9D9,,
South Asia,Nepal,545,Kingdom of Patan,1482,1768,False,False,False,False,#95B3D7,,
South Asia,Nepal,545,Anglo-Nepalese War,1814,1816,False,False,False,False,#E6B9B8,,
South Asia,Sri Lanka,547,Kingdom of Bhaktapur,1482,1770,False,False,False,False,#95B3D7,,
South Asia,Sri Lanka,549,Kingdom of Kantipur,1484,1826,False,False,False,False,#95B3D7,,
South Asia,Sri Lanka,551,Gorkha Kingdom,1558,1768,False,False,False,False,#B9CDE5,,
South Asia,Sri Lanka,553,Unification of Nepal,1742,1816,False,False,False,False,#B9CDE5,,
South Asia,Sri Lanka,555,Declaration of Kingdom of Nepal,1768,1770,False,False,False,False,#B9CDE5,,
South Asia,Sri Lanka,559,Pre Anuradhapura,-542,-378,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,559,Kingdom of Polonnaruwa,1054,1232,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,559,Kingdom of Gampola,1342,1408,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,559,Kingdom of Kotte,1412,1598,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,559,Kandyan Period,1598,1814,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,559,British Ceylon,1814,1948,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,559,Democratic Socialist Republic of Sri Lanka,1972,2024,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,561,Kingdom of Tambapanni,-542,-438,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,561,Anuradhapura Period (377 BC – AD 1017),-378,1016,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,561,Kingdom of Dambadeniya,1220,1344,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,561,Kingdom of Kandy,1468,1814,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,563,Kingdom of Upatissa Nuwara,-504,-378,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,563,Chola Empire,992,1054,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,563,Transitional Period,1232,1598,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,563,Kandyan Wars,1796,1818,False,False,False,False,#E6B9B8,,
South Asia,Sri Lanka,563,Dominion of Ceylon,1948,1972,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,565,Kingdom of Jaffna,1214,1618,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,565,Dutch Ceylon,1640,1796,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,567,Kingdom of Sitawaka,1522,1594,False,False,False,False,#F2DCDB,,
South Asia,Sri Lanka,567,Portuguese Ceylon,1598,1658,False,False,False,False,#F2DCDB,,
India,"India, Pakistan & Bangladesh",578,"Neolithic (c. 10,800BC – 3300BC)",-3412,-3300,True,False,False,True,#FCD5B5,,
India,"India, Pakistan & Bangladesh",578,Middle Kingdoms (230 BC – AD 1206),-230,1206,False,False,False,False,#FFFF61,,
India,"India, Pakistan & Bangladesh",578,Late medieval period (1206 – 1526),1206,1526,False,False,False,False,#FFFF61,,
India,"India, Pakistan & Bangladesh",578,Early modern period (1526 – 1858),1526,1858,False,False,False,False,#FFFF61,,
India,"India, Pakistan & Bangladesh",578,Modern period (1858 to present),1858,2022,False,False,False,False,#FFFF61,,
India,"India, Pakistan & Bangladesh",580,Ahar-Banas Culture 3000 – 1500 BC,-3000,-1500,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",580,Jorwe Culture 1400 – 700 BC,-1400,-700,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",580,Classical India (320 BC – AD 550),-320,550,False,False,False,False,#FFFF61,,
India,"India, Pakistan & Bangladesh",580,Mallabhum Kingdom 694 – 1947,694,1948,False,False,False,False,#B7DEE8,,
India,"India, Pakistan & Bangladesh",580,India marks the birth of its billionth citizen,2000,2002,False,False,False,False,#FAC090,,
India,"India, Pakistan & Bangladesh",582,Ancient India,-3394,-3378,False,False,False,True,#FCD5B5,,https://www.worldhistory.org/india/
India,"India, Pakistan & Bangladesh",582,Vedic Civilisation 2000 – 500 BC,-2032,-500,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",582,Western Ganga Kingdom 350 – 1000,350,1000,False,False,False,False,#F2DCDB,,
India,"India, Pakistan & Bangladesh",582,Delhi Sultanate 1206 – 1526,1206,1526,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",582,Mughal Empire (1526 - 1857),1526,1856,False,False,False,False,#F2F2F2,,
India,"India, Pakistan & Bangladesh",582,The Indian National Congress is formed,1884,1886,False,False,False,False,#FAC090,,
India,"India, Pakistan & Bangladesh",582,India becomes an independent nation. Jawaharlal Nehru becomes the first Prime Minister of India.,1948,1950,False,False,False,False,#FAC090,,
India,"India, Pakistan & Bangladesh",584,Ochre Coloured Pottery culture 2000 – 1600 BC,-2032,-1600,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",584,Swat Culture 1600 – 500 BC,-1600,-500,False,False,False,False,#FCD5B5,,
India,"India, Pakistan & Bangladesh",584,Mamluk Sultanate 1206 – 1290,1206,1240,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",584,Khalji Sultanate 1290 – 1320,1240,1320,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",584,Tughlaq Sultanate 1320 – 1414,1320,1414,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",584,Sayyid Sultanate 1414 – 1451,1414,1452,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",584,Lodi Sultanate 1451 – 1526,1452,1526,False,False,False,False,#FFFFCC,,https://en.wikipedia.org/wiki/List_of_emperors_of_the_Mughal_Empire
India,"India, Pakistan & Bangladesh",584,Akbar,1556,1604,False,False,False,False,#FFCC00,Akbar (1542 - 1605) He greatly expanded the Empire and is regarded as the most illustrious ruler of the Mughal Empire as he set up the empire's various institutions. One of his most famous construction marvels was the Lahore Fort.,
India,"India, Pakistan & Bangladesh",584,Jahandar Shah,1712,1714,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",584,Shah Alam II,1760,1806,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",584,Maghfoor Ahmad Ajazi is born,1900,1902,False,False,False,False,#FAC090,,
India,"India, Pakistan & Bangladesh",584,Republic of India,1950,2024,False,False,False,False,#FAC090,,
India,"India, Pakistan & Bangladesh",586,"c. 9,000 BC Early Neolithic culture with first confirmed semi-permanent settlements in the Bhimbetka rock shelters in modern Madhya Pradesh, India",-3396,-3392,False,False,False,True,,,
India,"India, Pakistan & Bangladesh",586,Pandu Culture 1600 – 1500 BC,-1600,-1500,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",586,Painted Grey Ware Culture 1200 – 600 BC,-1200,-600,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",586,Eastern Chalukya Kingdom 624 – 1075,626,1078,False,False,False,False,#F2DCDB,,
India,"India, Pakistan & Bangladesh",586,Humayun,1554,1556,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",586,Jahangir,1604,1626,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",586,Aurangzeb,1658,1706,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",586,Muhammad Ibrahim,1720,1722,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",586,Shah Jahan III,1758,1760,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",586,Akbar Shah II,1806,1836,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",586,Anushilan Samiti is formed,1902,1904,False,False,False,False,#FAC090,,
India,"India, Pakistan & Bangladesh",586,The Muslim state of Pakistan is established in the north,1948,1956,False,False,False,False,#FAC090,,
India,"India, Pakistan & Bangladesh",588,Malwa Culture 1600 – 1300 BC,-1600,-1300,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",588,Northern Black Polished Ware 700 – 200 BC,-700,-200,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",588,Shunga Empire 185 – 73 BC,-184,-72,False,False,False,False,#B7DEE8,,
India,"India, Pakistan & Bangladesh",588,Western Satrap Empire AD 35 – 405,34,404,False,False,False,False,#D7E4BD,,
India,"India, Pakistan & Bangladesh",588,Maitraka Empire 475 – 767,473,766,False,False,False,False,#FCD5B5,,
India,"India, Pakistan & Bangladesh",588,Paramara Kingdom 800 – 1327,800,1326,False,False,False,False,#FCD5B5,,
India,"India, Pakistan & Bangladesh",588,Babur,1526,1530,False,False,False,False,#FFCC00,Babur (1483 - 1530) Was a direct descendant of Genghis Khan through his mother and was related to Timur through his father. Founded the Mughal Empire after his victories at the Battle of Panipat (1526) and the Battle of Khanwa.,
India,"India, Pakistan & Bangladesh",588,Sher Shah Suri,1540,1544,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",588,Shah Jahan,1626,1658,False,False,False,False,#FFCC00,"Shah Jahan (1592 - 1666) Under him, Mughal art and architecture reached their zenith; constructed the Taj Mahal, Jama Masjid, Red Fort, Jahangir mausoleum, and Shalimar Gardens in Lahore. Deposed by his son Aurangzeb.",
India,"India, Pakistan & Bangladesh",588,Bahadur Shah I,1706,1712,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",588,Furrukhsiyar,1714,1718,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",588,Ahmad Shah Bahadur,1748,1754,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",588,Bahadur Shah II,1836,1856,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",588,The First Delhi Durbar,1876,1878,False,False,False,False,#FAC090,,
India,"India, Pakistan & Bangladesh",588,British expedition to Tibet,1904,1906,False,False,False,False,#FAC090,,
India,"India, Pakistan & Bangladesh",588,Islamic Republic of Pakistan,1956,2024,False,False,False,False,#FAC090,,
India,"India, Pakistan & Bangladesh",590,c. 7570 – 6200 - Bhirrana Culture,-3396,-3394,False,False,False,True,,,
India,"India, Pakistan & Bangladesh",590,Janapadas 1500 – 600 BC,-1500,-600,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",590,Mahajanapadas 600 – 300 BC,-600,-598,False,False,False,False,#BFBFBF,,
India,"India, Pakistan & Bangladesh",590,Indo-Greek Kingdom 180 BC – AD 10,-180,10,False,False,False,False,#D7E4BD,,
India,"India, Pakistan & Bangladesh",590,Indo-Parthian Kingdom AD 21 – c. 130,22,130,False,False,False,False,#D7E4BD,,
India,"India, Pakistan & Bangladesh",590,Nagas of Padmavati 210 – 340,210,340,False,False,False,False,#F2DCDB,,
India,"India, Pakistan & Bangladesh",590,Huna Kingdom 475 – 576,473,576,False,False,False,False,#D7E4BD,,
India,"India, Pakistan & Bangladesh",590,Harsha Empire 606 – 647,606,648,False,False,False,False,#FCD5B5,,
India,"India, Pakistan & Bangladesh",590,Yadava Empire 850 – 1334,850,1334,False,False,False,False,#F2DCDB,,
India,"India, Pakistan & Bangladesh",590,Humayun,1530,1540,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",590,Islam Shah Suri,1544,1554,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",590,Rafi Ul-Darjat / Rafi Ud-Daulat / Nikusiyar - all 1719,1718,1720,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",590,Muhammad Shah,1722,1748,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",590,Alamgir II,1754,1758,False,False,False,False,#FFCC00,,
India,"India, Pakistan & Bangladesh",590,The Last Mughal Emperor is deposed,1856,1858,False,False,False,False,#FAC090,AD 1857 Last Mughal Emperor Bahadur Shah Zafar was deposed by British East India Company and India transferred to British Crown. Marks the End of Mughal Dynasty rule over India.,
India,"India, Pakistan & Bangladesh",590,Second Delhi Durbar,1904,1906,False,False,False,False,#FAC090,,
India,"India, Pakistan & Bangladesh",590,Government of India Act 1935,1934,1936,False,False,False,False,#FAC090,,
India,"India, Pakistan & Bangladesh",590,Bangladesh gains independence from Pakistan,1972,1974,False,False,False,False,#FAC090,,
India,"India, Pakistan & Bangladesh",592,c. 7000 – 3300 - Mehrgarh Culture,-3396,-3394,False,False,False,True,,,
India,"India, Pakistan & Bangladesh",592,Black and Red ware Culture 1300 – 1000 BC,-1300,-1000,False,False,False,False,#FFFFCC,,
India,"India, Pakistan & Bangladesh",592,Maurya Empire,-320,-184,False,False,False,False,#F2F2F2,,https://en.wikipedia.org/wiki/List_of_Maurya_emperors
India,"India, Pakistan & Bangladesh",592,Mitra Dynasty c. 150 – c. 50 BC,-150,-50,False,False,False,False,#D7E4BD,,
India,"India, Pakistan & Bangladesh",592,Kushan Empire AD 60 – 240,60,240,False,False,False,False,#D7E4BD,,
India,"India, Pakistan & Bangladesh",592,Kadamba Empire 345 – 525,344,524,False,False,False,False,#F2DCDB,,
India,"India, Pakistan & Bangladesh",592,Chalukya Empire 543 – 753,542,752,False,False,False,False,#F2DCDB,,
India,"India, Pakistan & Bangladesh",592,Somavamshi Kingdom 882 – 1110,882,1110,False,False,False,False,#FCD5B5,,
India,"India, Pakistan & Bangladesh",592,Kalachuris of Kalyani,1156,1184,False,False,False,False,#F2DCDB,,
India,"India, Pakistan & Bangladesh",592,Deva Kingdom c. 1200 – c. 1300,1200,1300,False,False,False,False,#F2F2F2,,
India,"India, Pakistan & Bangladesh",592,Vijayanagara Empire 1336 – 1646,1336,1646,False,False,False,False,#F2F2F2,,
India,"India, Pakistan & Bangladesh",592,Thondaiman Kingdom 1650 – 1948,1650,1948,False,False,False,False,#F2F2F2,,
India,"India, Pakistan & Bangladesh",592,People's Republic of Bangladesh,1972,2024,False,False,False,False,#FAC090,,
India,,594,c. 5000 – 3000 - Edakkal Culture,-3396,-3394,False,False,False,True,,,
India,,594,Cemetery H culture (c. 1900 – 1300 BC),-1900,-1300,False,False,False,False,#FFFFCC,,
India,,594,Videha (c. 1100 BC – 7th century BC),-1100,-656,False,False,False,False,#FFFFCC,,
India,,594,Chandragupta Maurya,-340,-320,False,False,False,False,#FDEADA,Chandragupta Maurya (340 BC – 298 BC) Founder of the Mauryan Empire and the first emperor to unify India into one state. He ruled from 322 BC until his voluntary retirement and abdication in favour of his son Bindusara in 298 BC.,https://www.worldhistory.org/Chandragupta_Maurya/
India,,594,Samprati,-224,-214,False,False,False,False,#FFCC00,,
India,,594,Devavarman,-202,-194,False,False,False,False,#FFCC00,,
India,,594,Brihadratha,-186,-184,False,False,False,False,#FFCC00,,
India,,594,Kanva Empire 75 – 26 BC,-74,-26,False,False,False,False,#B7DEE8,,
India,,594,Bharshiva Dynasty 170 – 350,170,350,False,False,False,False,#FCD5B5,,
India,,594,Rai Kingdom 489 – 632,488,632,False,False,False,False,#D7E4BD,,
India,,594,Chaulukya Kingdom 942 – 1244,942,1244,False,False,False,False,#FCD5B5,,
India,,594,Bengal Sultanate 1352 – 1576,1352,1576,False,False,False,False,#F2F2F2,,
